# g ma[MeV] Ea[MeV] dNdEdtKSVZ[adimensional]
4.e-4 3.825e1 1.09163e2 0
4.e-4 3.825e1 1.10163e2 0
4.e-4 3.825e1 1.11163e2 4.9316e29
4.e-4 3.825e1 1.12163e2 4.30067e29
4.e-4 3.825e1 1.13163e2 3.75013e29
4.e-4 3.825e1 1.14163e2 3.26803e29
4.e-4 3.825e1 1.15163e2 2.84688e29
4.e-4 3.825e1 1.16163e2 2.47965e29
4.e-4 3.825e1 1.17163e2 2.16019e29
4.e-4 3.825e1 1.18163e2 1.88045e29
4.e-4 3.825e1 1.19163e2 1.63705e29
4.e-4 3.825e1 1.20163e2 1.42477e29
4.e-4 3.825e1 1.21163e2 1.23985e29
4.e-4 3.825e1 1.22163e2 1.07903e29
4.e-4 3.825e1 1.23163e2 9.38911e28
4.e-4 3.825e1 1.24163e2 8.16597e28
4.e-4 3.825e1 1.25163e2 7.10061e28
4.e-4 3.825e1 1.26163e2 6.17361e28
4.e-4 3.825e1 1.27163e2 5.36822e28
4.e-4 3.825e1 1.28163e2 4.67647e28
4.e-4 3.825e1 1.29163e2 4.06328e28
4.e-4 3.825e1 1.30163e2 3.52988e28
4.e-4 3.825e1 1.31163e2 3.06627e28
4.e-4 3.825e1 1.32163e2 4.05367e28
4.e-4 3.825e1 1.33163e2 7.92793e28
4.e-4 3.825e1 1.34163e2 9.28151e28
4.e-4 3.825e1 1.35163e2 0
4.e-4 3.825e1 1.36163e2 0
4.e-4 3.825e1 1.37163e2 0
4.e-4 3.825e1 1.38163e2 0
4.e-4 3.825e1 1.39163e2 0
4.e-4 3.825e1 1.40163e2 0
4.e-4 3.825e1 1.41163e2 0
4.e-4 3.825e1 1.42163e2 0
4.e-4 3.825e1 1.43163e2 0
4.e-4 3.825e1 1.44163e2 0
4.e-4 3.825e1 1.45163e2 0
4.e-4 3.825e1 1.46163e2 0
4.e-4 3.825e1 1.47163e2 0
4.e-4 3.825e1 1.48163e2 0
4.e-4 3.825e1 1.49163e2 0
4.e-4 3.825e1 1.50163e2 0
4.e-4 3.825e1 1.51163e2 0
4.e-4 3.825e1 1.52163e2 0
4.e-4 3.825e1 1.53163e2 0
4.e-4 3.825e1 1.54163e2 0
4.e-4 3.825e1 1.55163e2 0
4.e-4 3.825e1 1.56163e2 0
4.e-4 3.825e1 1.57163e2 0
4.e-4 3.825e1 1.58163e2 0
4.e-4 3.825e1 1.59163e2 0
4.e-4 3.825e1 1.60163e2 0
4.e-4 3.825e1 1.61163e2 0
4.e-4 3.825e1 1.62163e2 0
4.e-4 3.825e1 1.63163e2 0
4.e-4 3.825e1 1.64163e2 0
4.e-4 3.825e1 1.65163e2 0
4.e-4 3.825e1 1.66163e2 0
4.e-4 3.825e1 1.67163e2 0
4.e-4 3.825e1 1.68163e2 0
4.e-4 3.825e1 1.69163e2 0
4.e-4 3.825e1 1.70163e2 0
4.e-4 3.825e1 1.71163e2 0
4.e-4 3.825e1 1.72163e2 0
4.e-4 3.825e1 1.73163e2 0
4.e-4 3.825e1 1.74163e2 0
4.e-4 3.825e1 1.75163e2 0
4.e-4 3.825e1 1.76163e2 0
4.e-4 3.825e1 1.77163e2 0
4.e-4 3.825e1 1.78163e2 0
4.e-4 3.825e1 1.79163e2 0
4.e-4 3.825e1 1.80163e2 0
4.e-4 3.825e1 1.81163e2 0
4.e-4 3.825e1 1.82163e2 0
4.e-4 3.825e1 1.83163e2 0
4.e-4 3.825e1 1.84163e2 0
4.e-4 3.825e1 1.85163e2 0
4.e-4 3.825e1 1.86163e2 0
4.e-4 3.825e1 1.87163e2 0
4.e-4 3.825e1 1.88163e2 0
4.e-4 3.825e1 1.89163e2 0
4.e-4 3.825e1 1.90163e2 0
4.e-4 3.825e1 1.91163e2 0
4.e-4 3.825e1 1.92163e2 0
4.e-4 3.825e1 1.93163e2 0
4.e-4 3.825e1 1.94163e2 0
4.e-4 3.825e1 1.95163e2 0
4.e-4 3.825e1 1.96163e2 0
4.e-4 3.825e1 1.97163e2 0
4.e-4 3.825e1 1.98163e2 0
4.e-4 3.825e1 1.99163e2 0
4.e-4 4.57e1 4.7985e1 3.33813e32
4.e-4 4.57e1 4.8985e1 3.59108e32
4.e-4 4.57e1 4.9985e1 3.72519e32
4.e-4 4.57e1 5.0985e1 3.76386e32
4.e-4 4.57e1 5.1985e1 3.72211e32
4.e-4 4.57e1 5.2985e1 3.61568e32
4.e-4 4.57e1 5.3985e1 3.47487e32
4.e-4 4.57e1 5.4985e1 3.30597e32
4.e-4 4.57e1 5.5985e1 3.60273e31
4.e-4 4.57e1 5.6985e1 0
4.e-4 4.57e1 5.7985e1 0
4.e-4 4.57e1 5.8985e1 0
4.e-4 4.57e1 5.9985e1 0
4.e-4 4.57e1 6.0985e1 0
4.e-4 4.57e1 6.1985e1 0
4.e-4 4.57e1 6.2985e1 0
4.e-4 4.57e1 6.3985e1 0
4.e-4 4.57e1 6.4985e1 0
4.e-4 4.57e1 6.5985e1 0
4.e-4 4.57e1 6.6985e1 0
4.e-4 4.57e1 6.7985e1 0
4.e-4 4.57e1 6.8985e1 0
4.e-4 4.57e1 6.9985e1 0
4.e-4 4.57e1 7.0985e1 0
4.e-4 4.57e1 7.1985e1 0
4.e-4 4.57e1 7.2985e1 0
4.e-4 4.57e1 7.3985e1 0
4.e-4 4.57e1 7.4985e1 0
4.e-4 4.57e1 7.5985e1 0
4.e-4 4.57e1 7.6985e1 0
4.e-4 4.57e1 7.7985e1 0
4.e-4 4.57e1 7.8985e1 0
4.e-4 4.57e1 7.9985e1 0
4.e-4 4.57e1 8.0985e1 0
4.e-4 4.57e1 8.1985e1 0
4.e-4 4.57e1 8.2985e1 0
4.e-4 4.57e1 8.3985e1 0
4.e-4 4.57e1 8.4985e1 0
4.e-4 4.57e1 8.5985e1 0
4.e-4 4.57e1 8.6985e1 0
4.e-4 4.57e1 8.7985e1 0
4.e-4 4.57e1 8.8985e1 0
4.e-4 4.57e1 8.9985e1 0
4.e-4 4.57e1 9.0985e1 0
4.e-4 4.57e1 9.1985e1 0
4.e-4 4.57e1 9.2985e1 0
4.e-4 4.57e1 9.3985e1 0
4.e-4 4.57e1 9.4985e1 0
4.e-4 4.57e1 9.5985e1 0
4.e-4 4.57e1 9.6985e1 0
4.e-4 4.57e1 9.7985e1 0
4.e-4 4.57e1 9.8985e1 0
4.e-4 4.57e1 9.9985e1 0
4.e-4 4.57e1 1.00985e2 0
4.e-4 4.57e1 1.01985e2 0
4.e-4 4.57e1 1.02985e2 0
4.e-4 4.57e1 1.03985e2 0
4.e-4 4.57e1 1.04985e2 0
4.e-4 4.57e1 1.05985e2 0
4.e-4 4.57e1 1.06985e2 8.21679e29
4.e-4 4.57e1 1.07985e2 7.18196e29
4.e-4 4.57e1 1.08985e2 6.27464e29
4.e-4 4.57e1 1.09985e2 5.47963e29
4.e-4 4.57e1 1.10985e2 4.78338e29
4.e-4 4.57e1 1.11985e2 4.17625e29
4.e-4 4.57e1 1.12985e2 3.64526e29
4.e-4 4.57e1 1.13985e2 3.18049e29
4.e-4 4.57e1 1.14985e2 2.77211e29
4.e-4 4.57e1 1.15985e2 2.41685e29
4.e-4 4.57e1 1.16985e2 2.10748e29
4.e-4 4.57e1 1.17985e2 1.8373e29
4.e-4 4.57e1 1.18985e2 1.60109e29
4.e-4 4.57e1 1.19985e2 1.39474e29
4.e-4 4.57e1 1.20985e2 1.21473e29
4.e-4 4.57e1 1.21985e2 1.05808e29
4.e-4 4.57e1 1.22985e2 9.21448e28
4.e-4 4.57e1 1.23985e2 8.0212e28
4.e-4 4.57e1 1.24985e2 6.99409e28
4.e-4 4.57e1 1.25985e2 6.08537e28
4.e-4 4.57e1 1.26985e2 5.29552e28
4.e-4 4.57e1 1.27985e2 4.60737e28
4.e-4 4.57e1 1.28985e2 4.00642e28
4.e-4 4.57e1 1.29985e2 3.48289e28
4.e-4 4.57e1 1.30985e2 3.02724e28
4.e-4 4.57e1 1.31985e2 2.63198e28
4.e-4 4.57e1 1.32985e2 7.28829e28
4.e-4 4.57e1 1.33985e2 8.76236e28
4.e-4 4.57e1 1.34985e2 9.49832e28
4.e-4 4.57e1 1.35985e2 0
4.e-4 4.57e1 1.36985e2 0
4.e-4 4.57e1 1.37985e2 0
4.e-4 4.57e1 1.38985e2 0
4.e-4 4.57e1 1.39985e2 0
4.e-4 4.57e1 1.40985e2 0
4.e-4 4.57e1 1.41985e2 0
4.e-4 4.57e1 1.42985e2 0
4.e-4 4.57e1 1.43985e2 0
4.e-4 4.57e1 1.44985e2 0
4.e-4 4.57e1 1.45985e2 0
4.e-4 4.57e1 1.46985e2 0
4.e-4 4.57e1 1.47985e2 0
4.e-4 4.57e1 1.48985e2 0
4.e-4 4.57e1 1.49985e2 0
4.e-4 4.57e1 1.50985e2 0
4.e-4 4.57e1 1.51985e2 0
4.e-4 4.57e1 1.52985e2 0
4.e-4 4.57e1 1.53985e2 0
4.e-4 4.57e1 1.54985e2 0
4.e-4 4.57e1 1.55985e2 0
4.e-4 4.57e1 1.56985e2 0
4.e-4 4.57e1 1.57985e2 0
4.e-4 4.57e1 1.58985e2 0
4.e-4 4.57e1 1.59985e2 0
4.e-4 4.57e1 1.60985e2 0
4.e-4 4.57e1 1.61985e2 0
4.e-4 4.57e1 1.62985e2 0
4.e-4 4.57e1 1.63985e2 0
4.e-4 4.57e1 1.64985e2 0
4.e-4 4.57e1 1.65985e2 0
4.e-4 4.57e1 1.66985e2 0
4.e-4 4.57e1 1.67985e2 0
4.e-4 4.57e1 1.68985e2 0
4.e-4 4.57e1 1.69985e2 0
4.e-4 4.57e1 1.70985e2 0
4.e-4 4.57e1 1.71985e2 0
4.e-4 4.57e1 1.72985e2 0
4.e-4 4.57e1 1.73985e2 0
4.e-4 4.57e1 1.74985e2 0
4.e-4 4.57e1 1.75985e2 0
4.e-4 4.57e1 1.76985e2 0
4.e-4 4.57e1 1.77985e2 0
4.e-4 4.57e1 1.78985e2 0
4.e-4 4.57e1 1.79985e2 0
4.e-4 4.57e1 1.80985e2 0
4.e-4 4.57e1 1.81985e2 0
4.e-4 4.57e1 1.82985e2 0
4.e-4 4.57e1 1.83985e2 0
4.e-4 4.57e1 1.84985e2 0
4.e-4 4.57e1 1.85985e2 0
4.e-4 4.57e1 1.86985e2 0
4.e-4 4.57e1 1.87985e2 0
4.e-4 4.57e1 1.88985e2 0
4.e-4 4.57e1 1.89985e2 0
4.e-4 4.57e1 1.90985e2 0
4.e-4 4.57e1 1.91985e2 0
4.e-4 4.57e1 1.92985e2 0
4.e-4 4.57e1 1.93985e2 0
4.e-4 4.57e1 1.94985e2 0
4.e-4 4.57e1 1.95985e2 0
4.e-4 4.57e1 1.96985e2 0
4.e-4 4.57e1 1.97985e2 0
4.e-4 4.57e1 1.98985e2 0
4.e-4 4.57e1 1.99985e2 0
4.e-4 5.315e1 5.58075e1 1.31854e32
4.e-4 5.315e1 5.68075e1 1.37645e32
4.e-4 5.315e1 5.78075e1 1.3979e32
4.e-4 5.315e1 5.88075e1 1.38905e32
4.e-4 5.315e1 5.98075e1 1.35667e32
4.e-4 5.315e1 6.08075e1 1.30845e32
4.e-4 5.315e1 6.18075e1 1.24673e32
4.e-4 5.315e1 6.28075e1 1.17528e32
4.e-4 5.315e1 6.38075e1 1.10173e32
4.e-4 5.315e1 6.48075e1 1.02585e32
4.e-4 5.315e1 6.58075e1 9.49461e31
4.e-4 5.315e1 6.68075e1 8.74948e31
4.e-4 5.315e1 6.78075e1 8.02938e31
4.e-4 5.315e1 6.88075e1 7.34192e31
4.e-4 5.315e1 6.98075e1 0
4.e-4 5.315e1 7.08075e1 0
4.e-4 5.315e1 7.18075e1 0
4.e-4 5.315e1 7.28075e1 0
4.e-4 5.315e1 7.38075e1 0
4.e-4 5.315e1 7.48075e1 0
4.e-4 5.315e1 7.58075e1 0
4.e-4 5.315e1 7.68075e1 0
4.e-4 5.315e1 7.78075e1 0
4.e-4 5.315e1 7.88075e1 0
4.e-4 5.315e1 7.98075e1 0
4.e-4 5.315e1 8.08075e1 0
4.e-4 5.315e1 8.18075e1 0
4.e-4 5.315e1 8.28075e1 0
4.e-4 5.315e1 8.38075e1 0
4.e-4 5.315e1 8.48075e1 0
4.e-4 5.315e1 8.58075e1 0
4.e-4 5.315e1 8.68075e1 0
4.e-4 5.315e1 8.78075e1 0
4.e-4 5.315e1 8.88075e1 0
4.e-4 5.315e1 8.98075e1 0
4.e-4 5.315e1 9.08075e1 0
4.e-4 5.315e1 9.18075e1 0
4.e-4 5.315e1 9.28075e1 0
4.e-4 5.315e1 9.38075e1 0
4.e-4 5.315e1 9.48075e1 0
4.e-4 5.315e1 9.58075e1 0
4.e-4 5.315e1 9.68075e1 0
4.e-4 5.315e1 9.78075e1 0
4.e-4 5.315e1 9.88075e1 0
4.e-4 5.315e1 9.98075e1 1.95905e30
4.e-4 5.315e1 1.00808e2 1.7193e30
4.e-4 5.315e1 1.01808e2 1.50893e30
4.e-4 5.315e1 1.02808e2 1.32388e30
4.e-4 5.315e1 1.03808e2 1.16114e30
4.e-4 5.315e1 1.04808e2 1.01728e30
4.e-4 5.315e1 1.05808e2 8.90899e29
4.e-4 5.315e1 1.06808e2 7.80294e29
4.e-4 5.315e1 1.07808e2 6.83249e29
4.e-4 5.315e1 1.08808e2 5.98013e29
4.e-4 5.315e1 1.09808e2 5.22793e29
4.e-4 5.315e1 1.10808e2 4.57101e29
4.e-4 5.315e1 1.11808e2 3.99674e29
4.e-4 5.315e1 1.12808e2 3.49382e29
4.e-4 5.315e1 1.13808e2 3.05288e29
4.e-4 5.315e1 1.14808e2 2.66602e29
4.e-4 5.315e1 1.15808e2 2.32751e29
4.e-4 5.315e1 1.16808e2 2.03209e29
4.e-4 5.315e1 1.17808e2 1.77383e29
4.e-4 5.315e1 1.18808e2 1.54778e29
4.e-4 5.315e1 1.19808e2 1.34992e29
4.e-4 5.315e1 1.20808e2 1.17706e29
4.e-4 5.315e1 1.21808e2 1.02839e29
4.e-4 5.315e1 1.22808e2 8.96583e28
4.e-4 5.315e1 1.23808e2 7.8135e28
4.e-4 5.315e1 1.24808e2 6.80656e28
4.e-4 5.315e1 1.25808e2 5.92809e28
4.e-4 5.315e1 1.26808e2 5.16331e28
4.e-4 5.315e1 1.27808e2 4.49655e28
4.e-4 5.315e1 1.28808e2 3.91394e28
4.e-4 5.315e1 1.29808e2 3.40551e28
4.e-4 5.315e1 1.30808e2 2.96254e28
4.e-4 5.315e1 1.31808e2 2.57127e28
4.e-4 5.315e1 1.32808e2 6.55108e28
4.e-4 5.315e1 1.33808e2 8.19991e28
4.e-4 5.315e1 1.34808e2 9.00311e28
4.e-4 5.315e1 1.35808e2 0
4.e-4 5.315e1 1.36808e2 0
4.e-4 5.315e1 1.37808e2 0
4.e-4 5.315e1 1.38808e2 0
4.e-4 5.315e1 1.39808e2 0
4.e-4 5.315e1 1.40808e2 0
4.e-4 5.315e1 1.41808e2 0
4.e-4 5.315e1 1.42808e2 0
4.e-4 5.315e1 1.43808e2 0
4.e-4 5.315e1 1.44808e2 0
4.e-4 5.315e1 1.45808e2 0
4.e-4 5.315e1 1.46808e2 0
4.e-4 5.315e1 1.47808e2 0
4.e-4 5.315e1 1.48808e2 0
4.e-4 5.315e1 1.49808e2 0
4.e-4 5.315e1 1.50808e2 0
4.e-4 5.315e1 1.51808e2 0
4.e-4 5.315e1 1.52808e2 0
4.e-4 5.315e1 1.53808e2 0
4.e-4 5.315e1 1.54808e2 0
4.e-4 5.315e1 1.55808e2 0
4.e-4 5.315e1 1.56808e2 0
4.e-4 5.315e1 1.57808e2 0
4.e-4 5.315e1 1.58808e2 0
4.e-4 5.315e1 1.59808e2 0
4.e-4 5.315e1 1.60808e2 0
4.e-4 5.315e1 1.61808e2 0
4.e-4 5.315e1 1.62808e2 0
4.e-4 5.315e1 1.63808e2 0
4.e-4 5.315e1 1.64808e2 0
4.e-4 5.315e1 1.65808e2 0
4.e-4 5.315e1 1.66808e2 0
4.e-4 5.315e1 1.67808e2 0
4.e-4 5.315e1 1.68808e2 0
4.e-4 5.315e1 1.69808e2 0
4.e-4 5.315e1 1.70808e2 0
4.e-4 5.315e1 1.71808e2 0
4.e-4 5.315e1 1.72808e2 0
4.e-4 5.315e1 1.73808e2 0
4.e-4 5.315e1 1.74808e2 0
4.e-4 5.315e1 1.75808e2 0
4.e-4 5.315e1 1.76808e2 0
4.e-4 5.315e1 1.77808e2 0
4.e-4 5.315e1 1.78808e2 0
4.e-4 5.315e1 1.79808e2 0
4.e-4 5.315e1 1.80808e2 0
4.e-4 5.315e1 1.81808e2 0
4.e-4 5.315e1 1.82808e2 0
4.e-4 5.315e1 1.83808e2 0
4.e-4 5.315e1 1.84808e2 0
4.e-4 5.315e1 1.85808e2 0
4.e-4 5.315e1 1.86808e2 0
4.e-4 5.315e1 1.87808e2 0
4.e-4 5.315e1 1.88808e2 0
4.e-4 5.315e1 1.89808e2 0
4.e-4 5.315e1 1.90808e2 0
4.e-4 5.315e1 1.91808e2 0
4.e-4 5.315e1 1.92808e2 0
4.e-4 5.315e1 1.93808e2 0
4.e-4 5.315e1 1.94808e2 0
4.e-4 5.315e1 1.95808e2 0
4.e-4 5.315e1 1.96808e2 0
4.e-4 5.315e1 1.97808e2 0
4.e-4 5.315e1 1.98808e2 0
4.e-4 5.315e1 1.99808e2 0
4.e-4 6.06e1 6.363e1 5.0106e31
4.e-4 6.06e1 6.463e1 5.11309e31
4.e-4 6.06e1 6.563e1 5.09784e31
4.e-4 6.06e1 6.663e1 4.99706e31
4.e-4 6.06e1 6.763e1 4.8308e31
4.e-4 6.06e1 6.863e1 4.6161e31
4.e-4 6.06e1 6.963e1 4.36802e31
4.e-4 6.06e1 7.063e1 4.10596e31
4.e-4 6.06e1 7.163e1 3.82694e31
4.e-4 6.06e1 7.263e1 3.54778e31
4.e-4 6.06e1 7.363e1 3.27239e31
4.e-4 6.06e1 7.463e1 2.99848e31
4.e-4 6.06e1 7.563e1 2.74041e31
4.e-4 6.06e1 7.663e1 2.49728e31
4.e-4 6.06e1 7.763e1 2.26941e31
4.e-4 6.06e1 7.863e1 2.05657e31
4.e-4 6.06e1 7.963e1 1.8583e31
4.e-4 6.06e1 8.063e1 1.67424e31
4.e-4 6.06e1 8.163e1 1.50695e31
4.e-4 6.06e1 8.263e1 1.35349e31
4.e-4 6.06e1 8.363e1 1.21355e31
4.e-4 6.06e1 8.463e1 1.08587e31
4.e-4 6.06e1 8.563e1 9.69737e30
4.e-4 6.06e1 8.663e1 8.65237e30
4.e-4 6.06e1 8.763e1 7.7121e30
4.e-4 6.06e1 8.863e1 6.86555e30
4.e-4 6.06e1 8.963e1 6.1012e30
4.e-4 6.06e1 9.063e1 5.41372e30
4.e-4 6.06e1 9.163e1 4.80191e30
4.e-4 6.06e1 9.263e1 4.25676e30
4.e-4 6.06e1 9.363e1 3.77007e30
4.e-4 6.06e1 9.463e1 3.335e30
4.e-4 6.06e1 9.563e1 2.94727e30
4.e-4 6.06e1 9.663e1 2.60343e30
4.e-4 6.06e1 9.763e1 2.29845e30
4.e-4 6.06e1 9.863e1 2.02777e30
4.e-4 6.06e1 9.963e1 1.78701e30
4.e-4 6.06e1 1.0063e2 1.57274e30
4.e-4 6.06e1 1.0163e2 1.38457e30
4.e-4 6.06e1 1.0263e2 1.21847e30
4.e-4 6.06e1 1.0363e2 1.07171e30
4.e-4 6.06e1 1.0463e2 9.41609e29
4.e-4 6.06e1 1.0563e2 8.26832e29
4.e-4 6.06e1 1.0663e2 7.2596e29
4.e-4 6.06e1 1.0763e2 6.37234e29
4.e-4 6.06e1 1.0863e2 5.59097e29
4.e-4 6.06e1 1.0963e2 4.90114e29
4.e-4 6.06e1 1.1063e2 4.29462e29
4.e-4 6.06e1 1.1163e2 3.76265e29
4.e-4 6.06e1 1.1263e2 3.29581e29
4.e-4 6.06e1 1.1363e2 2.88566e29
4.e-4 6.06e1 1.1463e2 2.52473e29
4.e-4 6.06e1 1.1563e2 2.20813e29
4.e-4 6.06e1 1.1663e2 1.93491e29
4.e-4 6.06e1 1.1763e2 1.69186e29
4.e-4 6.06e1 1.1863e2 1.47875e29
4.e-4 6.06e1 1.1963e2 1.29174e29
4.e-4 6.06e1 1.2063e2 1.12805e29
4.e-4 6.06e1 1.2163e2 9.8501e28
4.e-4 6.06e1 1.2263e2 8.59974e28
4.e-4 6.06e1 1.2363e2 7.50516e28
4.e-4 6.06e1 1.2463e2 6.54662e28
4.e-4 6.06e1 1.2563e2 5.70901e28
4.e-4 6.06e1 1.2663e2 4.97837e28
4.e-4 6.06e1 1.2763e2 4.32989e28
4.e-4 6.06e1 1.2863e2 3.77363e28
4.e-4 6.06e1 1.2963e2 3.28712e28
4.e-4 6.06e1 1.3063e2 2.86268e28
4.e-4 6.06e1 1.3163e2 2.49322e28
4.e-4 6.06e1 1.3263e2 5.74573e28
4.e-4 6.06e1 1.3363e2 7.57426e28
4.e-4 6.06e1 1.3463e2 8.44184e28
4.e-4 6.06e1 1.3563e2 0
4.e-4 6.06e1 1.3663e2 0
4.e-4 6.06e1 1.3763e2 0
4.e-4 6.06e1 1.3863e2 0
4.e-4 6.06e1 1.3963e2 0
4.e-4 6.06e1 1.4063e2 0
4.e-4 6.06e1 1.4163e2 0
4.e-4 6.06e1 1.4263e2 0
4.e-4 6.06e1 1.4363e2 0
4.e-4 6.06e1 1.4463e2 0
4.e-4 6.06e1 1.4563e2 0
4.e-4 6.06e1 1.4663e2 0
4.e-4 6.06e1 1.4763e2 0
4.e-4 6.06e1 1.4863e2 0
4.e-4 6.06e1 1.4963e2 0
4.e-4 6.06e1 1.5063e2 0
4.e-4 6.06e1 1.5163e2 0
4.e-4 6.06e1 1.5263e2 0
4.e-4 6.06e1 1.5363e2 0
4.e-4 6.06e1 1.5463e2 0
4.e-4 6.06e1 1.5563e2 0
4.e-4 6.06e1 1.5663e2 0
4.e-4 6.06e1 1.5763e2 0
4.e-4 6.06e1 1.5863e2 0
4.e-4 6.06e1 1.5963e2 0
4.e-4 6.06e1 1.6063e2 0
4.e-4 6.06e1 1.6163e2 0
4.e-4 6.06e1 1.6263e2 0
4.e-4 6.06e1 1.6363e2 0
4.e-4 6.06e1 1.6463e2 0
4.e-4 6.06e1 1.6563e2 0
4.e-4 6.06e1 1.6663e2 0
4.e-4 6.06e1 1.6763e2 0
4.e-4 6.06e1 1.6863e2 0
4.e-4 6.06e1 1.6963e2 0
4.e-4 6.06e1 1.7063e2 0
4.e-4 6.06e1 1.7163e2 0
4.e-4 6.06e1 1.7263e2 0
4.e-4 6.06e1 1.7363e2 0
4.e-4 6.06e1 1.7463e2 0
4.e-4 6.06e1 1.7563e2 0
4.e-4 6.06e1 1.7663e2 0
4.e-4 6.06e1 1.7763e2 0
4.e-4 6.06e1 1.7863e2 0
4.e-4 6.06e1 1.7963e2 0
4.e-4 6.06e1 1.8063e2 0
4.e-4 6.06e1 1.8163e2 0
4.e-4 6.06e1 1.8263e2 0
4.e-4 6.06e1 1.8363e2 0
4.e-4 6.06e1 1.8463e2 0
4.e-4 6.06e1 1.8563e2 0
4.e-4 6.06e1 1.8663e2 0
4.e-4 6.06e1 1.8763e2 0
4.e-4 6.06e1 1.8863e2 0
4.e-4 6.06e1 1.8963e2 0
4.e-4 6.06e1 1.9063e2 0
4.e-4 6.06e1 1.9163e2 0
4.e-4 6.06e1 1.9263e2 0
4.e-4 6.06e1 1.9363e2 0
4.e-4 6.06e1 1.9463e2 0
4.e-4 6.06e1 1.9563e2 0
4.e-4 6.06e1 1.9663e2 0
4.e-4 6.06e1 1.9763e2 0
4.e-4 6.06e1 1.9863e2 0
4.e-4 6.06e1 1.9963e2 0
4.e-4 6.805e1 7.14525e1 1.84479e31
4.e-4 6.805e1 7.24525e1 1.84855e31
4.e-4 6.805e1 7.34525e1 1.81953e31
4.e-4 6.805e1 7.44525e1 1.76442e31
4.e-4 6.805e1 7.54525e1 1.689e31
4.e-4 6.805e1 7.64525e1 1.60127e31
4.e-4 6.805e1 7.74525e1 1.50609e31
4.e-4 6.805e1 7.84525e1 1.40651e31
4.e-4 6.805e1 7.94525e1 1.30526e31
4.e-4 6.805e1 8.04525e1 1.20396e31
4.e-4 6.805e1 8.14525e1 1.1059e31
4.e-4 6.805e1 8.24525e1 1.01223e31
4.e-4 6.805e1 8.34525e1 9.25476e30
4.e-4 6.805e1 8.44525e1 8.41125e30
4.e-4 6.805e1 8.54525e1 7.61818e30
4.e-4 6.805e1 8.64525e1 6.88442e30
4.e-4 6.805e1 8.74525e1 6.20934e30
4.e-4 6.805e1 8.84525e1 5.58836e30
4.e-4 6.805e1 8.94525e1 5.01743e30
4.e-4 6.805e1 9.04525e1 4.49386e30
4.e-4 6.805e1 9.14525e1 4.02004e30
4.e-4 6.805e1 9.24525e1 3.58552e30
4.e-4 6.805e1 9.34525e1 3.19968e30
4.e-4 6.805e1 9.44525e1 2.85078e30
4.e-4 6.805e1 9.54525e1 2.53611e30
4.e-4 6.805e1 9.64525e1 2.25404e30
4.e-4 6.805e1 9.74525e1 2.00169e30
4.e-4 6.805e1 9.84525e1 1.77575e30
4.e-4 6.805e1 9.94525e1 1.57319e30
4.e-4 6.805e1 1.00453e2 1.39213e30
4.e-4 6.805e1 1.01453e2 1.23117e30
4.e-4 6.805e1 1.02453e2 1.08829e30
4.e-4 6.805e1 1.03453e2 9.61233e29
4.e-4 6.805e1 1.04453e2 8.49694e29
4.e-4 6.805e1 1.05453e2 7.48963e29
4.e-4 6.805e1 1.06453e2 6.59909e29
4.e-4 6.805e1 1.07453e2 5.81261e29
4.e-4 6.805e1 1.08453e2 5.11674e29
4.e-4 6.805e1 1.09453e2 4.49991e29
4.e-4 6.805e1 1.10453e2 3.95495e29
4.e-4 6.805e1 1.11453e2 3.4748e29
4.e-4 6.805e1 1.12453e2 3.05209e29
4.e-4 6.805e1 1.13453e2 2.6795e29
4.e-4 6.805e1 1.14453e2 2.35035e29
4.e-4 6.805e1 1.15453e2 2.06064e29
4.e-4 6.805e1 1.16453e2 1.80619e29
4.e-4 6.805e1 1.17453e2 1.58285e29
4.e-4 6.805e1 1.18453e2 1.38655e29
4.e-4 6.805e1 1.19453e2 1.21372e29
4.e-4 6.805e1 1.20453e2 1.06203e29
4.e-4 6.805e1 1.21453e2 9.26779e28
4.e-4 6.805e1 1.22453e2 8.10649e28
4.e-4 6.805e1 1.23453e2 7.08777e28
4.e-4 6.805e1 1.24453e2 6.19321e28
4.e-4 6.805e1 1.25453e2 5.40982e28
4.e-4 6.805e1 1.26453e2 4.72478e28
4.e-4 6.805e1 1.27453e2 4.12602e28
4.e-4 6.805e1 1.28453e2 3.60165e28
4.e-4 6.805e1 1.29453e2 3.14192e28
4.e-4 6.805e1 1.30453e2 2.74011e28
4.e-4 6.805e1 1.31453e2 2.38955e28
4.e-4 6.805e1 1.32453e2 4.83829e28
4.e-4 6.805e1 1.33453e2 6.88984e28
4.e-4 6.805e1 1.34453e2 7.817e28
4.e-4 6.805e1 1.35453e2 0
4.e-4 6.805e1 1.36453e2 0
4.e-4 6.805e1 1.37453e2 0
4.e-4 6.805e1 1.38453e2 0
4.e-4 6.805e1 1.39453e2 0
4.e-4 6.805e1 1.40453e2 0
4.e-4 6.805e1 1.41453e2 0
4.e-4 6.805e1 1.42453e2 0
4.e-4 6.805e1 1.43453e2 0
4.e-4 6.805e1 1.44453e2 0
4.e-4 6.805e1 1.45453e2 0
4.e-4 6.805e1 1.46453e2 0
4.e-4 6.805e1 1.47453e2 0
4.e-4 6.805e1 1.48453e2 0
4.e-4 6.805e1 1.49453e2 0
4.e-4 6.805e1 1.50453e2 0
4.e-4 6.805e1 1.51453e2 0
