# Ea rad s(Ea,rad)
8.254545e+01 1.200000e+01 2.767476e-01
8.254545e+01 1.300000e+01 2.786715e-01
8.254545e+01 1.400000e+01 2.844560e-01
8.254545e+01 1.500000e+01 2.897349e-01
8.254545e+01 1.600000e+01 2.978137e-01
8.254545e+01 1.700000e+01 3.037074e-01
8.254545e+01 1.800000e+01 3.119185e-01
8.254545e+01 1.900000e+01 3.094423e-01
8.254545e+01 2.000000e+01 3.020043e-01
8.556566e+01 0.000000e+00 4.239674e-01
8.556566e+01 1.000000e+00 4.278838e-01
8.556566e+01 2.000000e+00 4.330781e-01
8.556566e+01 3.000000e+00 4.412807e-01
8.556566e+01 4.000000e+00 4.481562e-01
8.556566e+01 5.000000e+00 4.574884e-01
8.556566e+01 6.000000e+00 4.718123e-01
8.556566e+01 7.000000e+00 4.542432e-01
8.556566e+01 8.000000e+00 3.772848e-01
8.556566e+01 9.000000e+00 3.193526e-01
8.556566e+01 1.000000e+01 2.919333e-01
8.556566e+01 1.100000e+01 2.803770e-01
8.556566e+01 1.200000e+01 2.776564e-01
8.556566e+01 1.300000e+01 2.794588e-01
8.556566e+01 1.400000e+01 2.851418e-01
8.556566e+01 1.500000e+01 2.902252e-01
8.556566e+01 1.600000e+01 2.980512e-01
8.556566e+01 1.700000e+01 3.035055e-01
8.556566e+01 1.800000e+01 3.109787e-01
8.556566e+01 1.900000e+01 3.073096e-01
8.556566e+01 2.000000e+01 2.989901e-01
8.858586e+01 0.000000e+00 4.451874e-01
8.858586e+01 1.000000e+00 4.487983e-01
8.858586e+01 2.000000e+00 4.535618e-01
8.858586e+01 3.000000e+00 4.609174e-01
8.858586e+01 4.000000e+00 4.667994e-01
8.858586e+01 5.000000e+00 4.747193e-01
8.858586e+01 6.000000e+00 4.856824e-01
8.858586e+01 7.000000e+00 4.628198e-01
8.858586e+01 8.000000e+00 3.809420e-01
8.858586e+01 9.000000e+00 3.211775e-01
8.858586e+01 1.000000e+01 2.931088e-01
8.858586e+01 1.100000e+01 2.812568e-01
8.858586e+01 1.200000e+01 2.783708e-01
8.858586e+01 1.300000e+01 2.800445e-01
8.858586e+01 1.400000e+01 2.856129e-01
8.858586e+01 1.500000e+01 2.904892e-01
8.858586e+01 1.600000e+01 2.980440e-01
8.858586e+01 1.700000e+01 3.030440e-01
8.858586e+01 1.800000e+01 3.097707e-01
8.858586e+01 1.900000e+01 3.049586e-01
8.858586e+01 2.000000e+01 2.958326e-01
9.160606e+01 0.000000e+00 4.668523e-01
9.160606e+01 1.000000e+00 4.700914e-01
9.160606e+01 2.000000e+00 4.743527e-01
9.160606e+01 3.000000e+00 4.807773e-01
9.160606e+01 4.000000e+00 4.855906e-01
9.160606e+01 5.000000e+00 4.920073e-01
9.160606e+01 6.000000e+00 4.994088e-01
9.160606e+01 7.000000e+00 4.711093e-01
9.160606e+01 8.000000e+00 3.843324e-01
9.160606e+01 9.000000e+00 3.227864e-01
9.160606e+01 1.000000e+01 2.940915e-01
9.160606e+01 1.100000e+01 2.819511e-01
9.160606e+01 1.200000e+01 2.788977e-01
9.160606e+01 1.300000e+01 2.804363e-01
9.160606e+01 1.400000e+01 2.858781e-01
9.160606e+01 1.500000e+01 2.905372e-01
9.160606e+01 1.600000e+01 2.978050e-01
9.160606e+01 1.700000e+01 3.023394e-01
9.160606e+01 1.800000e+01 3.083164e-01
9.160606e+01 1.900000e+01 3.024139e-01
9.160606e+01 2.000000e+01 2.925530e-01
9.462626e+01 0.000000e+00 4.889307e-01
9.462626e+01 1.000000e+00 4.917288e-01
9.462626e+01 2.000000e+00 4.954152e-01
9.462626e+01 3.000000e+00 5.008259e-01
9.462626e+01 4.000000e+00 5.044969e-01
9.462626e+01 5.000000e+00 5.093223e-01
9.462626e+01 6.000000e+00 5.129675e-01
9.462626e+01 7.000000e+00 4.791033e-01
9.462626e+01 8.000000e+00 3.874587e-01
9.462626e+01 9.000000e+00 3.241848e-01
9.462626e+01 1.000000e+01 2.948875e-01
9.462626e+01 1.100000e+01 2.824663e-01
9.462626e+01 1.200000e+01 2.792440e-01
9.462626e+01 1.300000e+01 2.806418e-01
9.462626e+01 1.400000e+01 2.859463e-01
9.462626e+01 1.500000e+01 2.903795e-01
9.462626e+01 1.600000e+01 2.973467e-01
9.462626e+01 1.700000e+01 3.014076e-01
9.462626e+01 1.800000e+01 3.066366e-01
9.462626e+01 1.900000e+01 2.996980e-01
9.462626e+01 2.000000e+01 2.891702e-01
9.764646e+01 0.000000e+00 5.113891e-01
9.764646e+01 1.000000e+00 5.136752e-01
9.764646e+01 2.000000e+00 5.167125e-01
9.764646e+01 3.000000e+00 5.210275e-01
9.764646e+01 4.000000e+00 5.234845e-01
9.764646e+01 5.000000e+00 5.266337e-01
9.764646e+01 6.000000e+00 5.263355e-01
9.764646e+01 7.000000e+00 4.867940e-01
9.764646e+01 8.000000e+00 3.903245e-01
9.764646e+01 9.000000e+00 3.253783e-01
9.764646e+01 1.000000e+01 2.955028e-01
9.764646e+01 1.100000e+01 2.828087e-01
9.764646e+01 1.200000e+01 2.794167e-01
9.764646e+01 1.300000e+01 2.806689e-01
9.764646e+01 1.400000e+01 2.858261e-01
9.764646e+01 1.500000e+01 2.900262e-01
9.764646e+01 1.600000e+01 2.966814e-01
9.764646e+01 1.700000e+01 3.002640e-01
9.764646e+01 1.800000e+01 3.047505e-01
9.764646e+01 1.900000e+01 2.968314e-01
9.764646e+01 2.000000e+01 2.857009e-01
1.006667e+02 0.000000e+00 5.341924e-01
1.006667e+02 1.000000e+00 5.358936e-01
1.006667e+02 2.000000e+00 5.382068e-01
1.006667e+02 3.000000e+00 5.413457e-01
1.006667e+02 4.000000e+00 5.425193e-01
1.006667e+02 5.000000e+00 5.439109e-01
1.006667e+02 6.000000e+00 5.394905e-01
1.006667e+02 7.000000e+00 4.941748e-01
1.006667e+02 8.000000e+00 3.929336e-01
1.006667e+02 9.000000e+00 3.263724e-01
1.006667e+02 1.000000e+01 2.959435e-01
1.006667e+02 1.100000e+01 2.829847e-01
1.006667e+02 1.200000e+01 2.794227e-01
1.006667e+02 1.300000e+01 2.805250e-01
1.006667e+02 1.400000e+01 2.855261e-01
1.006667e+02 1.500000e+01 2.894871e-01
1.006667e+02 1.600000e+01 2.958210e-01
1.006667e+02 1.700000e+01 2.989231e-01
1.006667e+02 1.800000e+01 3.026766e-01
1.006667e+02 1.900000e+01 2.938330e-01
1.006667e+02 2.000000e+01 2.821602e-01
1.036869e+02 0.000000e+00 5.573041e-01
1.036869e+02 1.000000e+00 5.583461e-01
1.036869e+02 2.000000e+00 5.598595e-01
1.036869e+02 3.000000e+00 5.617436e-01
1.036869e+02 4.000000e+00 5.615667e-01
1.036869e+02 5.000000e+00 5.611233e-01
1.036869e+02 6.000000e+00 5.524109e-01
1.036869e+02 7.000000e+00 5.012403e-01
1.036869e+02 8.000000e+00 3.952903e-01
1.036869e+02 9.000000e+00 3.271732e-01
1.036869e+02 1.000000e+01 2.962157e-01
1.036869e+02 1.100000e+01 2.830009e-01
1.036869e+02 1.200000e+01 2.792689e-01
1.036869e+02 1.300000e+01 2.802176e-01
1.036869e+02 1.400000e+01 2.850549e-01
1.036869e+02 1.500000e+01 2.887719e-01
1.036869e+02 1.600000e+01 2.947770e-01
1.036869e+02 1.700000e+01 2.973990e-01
1.036869e+02 1.800000e+01 3.004319e-01
1.036869e+02 1.900000e+01 2.907197e-01
1.036869e+02 2.000000e+01 2.785614e-01
1.067071e+02 0.000000e+00 5.806863e-01
1.067071e+02 1.000000e+00 5.809937e-01
1.067071e+02 2.000000e+00 5.816311e-01
1.067071e+02 3.000000e+00 5.821836e-01
1.067071e+02 4.000000e+00 5.805919e-01
1.067071e+02 5.000000e+00 5.782405e-01
1.067071e+02 6.000000e+00 5.650764e-01
1.067071e+02 7.000000e+00 5.079857e-01
1.067071e+02 8.000000e+00 3.973991e-01
1.067071e+02 9.000000e+00 3.277866e-01
1.067071e+02 1.000000e+01 2.963255e-01
1.067071e+02 1.100000e+01 2.828635e-01
1.067071e+02 1.200000e+01 2.789621e-01
1.067071e+02 1.300000e+01 2.797543e-01
1.067071e+02 1.400000e+01 2.844206e-01
1.067071e+02 1.500000e+01 2.878899e-01
1.067071e+02 1.600000e+01 2.935605e-01
1.067071e+02 1.700000e+01 2.957050e-01
1.067071e+02 1.800000e+01 2.980325e-01
1.067071e+02 1.900000e+01 2.875073e-01
1.067071e+02 2.000000e+01 2.749165e-01
1.097273e+02 0.000000e+00 6.043002e-01
1.097273e+02 1.000000e+00 6.037967e-01
1.097273e+02 2.000000e+00 6.034816e-01
1.097273e+02 3.000000e+00 6.026279e-01
1.097273e+02 4.000000e+00 5.995603e-01
1.097273e+02 5.000000e+00 5.952324e-01
1.097273e+02 6.000000e+00 5.774675e-01
1.097273e+02 7.000000e+00 5.144073e-01
1.097273e+02 8.000000e+00 3.992651e-01
1.097273e+02 9.000000e+00 3.282184e-01
1.097273e+02 1.000000e+01 2.962791e-01
1.097273e+02 1.100000e+01 2.825789e-01
1.097273e+02 1.200000e+01 2.785090e-01
1.097273e+02 1.300000e+01 2.791421e-01
1.097273e+02 1.400000e+01 2.836315e-01
1.097273e+02 1.500000e+01 2.868503e-01
1.097273e+02 1.600000e+01 2.921824e-01
1.097273e+02 1.700000e+01 2.938540e-01
1.097273e+02 1.800000e+01 2.954934e-01
1.097273e+02 1.900000e+01 2.842100e-01
1.097273e+02 2.000000e+01 2.712360e-01
1.127475e+02 0.000000e+00 6.281061e-01
1.127475e+02 1.000000e+00 6.267146e-01
1.127475e+02 2.000000e+00 6.253705e-01
1.127475e+02 3.000000e+00 6.230386e-01
1.127475e+02 4.000000e+00 6.184371e-01
1.127475e+02 5.000000e+00 6.120695e-01
1.127475e+02 6.000000e+00 5.895661e-01
1.127475e+02 7.000000e+00 5.205024e-01
1.127475e+02 8.000000e+00 4.008934e-01
1.127475e+02 9.000000e+00 3.284749e-01
1.127475e+02 1.000000e+01 2.960825e-01
1.127475e+02 1.100000e+01 2.821532e-01
1.127475e+02 1.200000e+01 2.779162e-01
1.127475e+02 1.300000e+01 2.783882e-01
1.127475e+02 1.400000e+01 2.826954e-01
1.127475e+02 1.500000e+01 2.856620e-01
1.127475e+02 1.600000e+01 2.906530e-01
1.127475e+02 1.700000e+01 2.918581e-01
1.127475e+02 1.800000e+01 2.928287e-01
1.127475e+02 1.900000e+01 2.808406e-01
1.127475e+02 2.000000e+01 2.675295e-01
1.157677e+02 0.000000e+00 6.520634e-01
1.157677e+02 1.000000e+00 6.497067e-01
1.157677e+02 2.000000e+00 6.472573e-01
1.157677e+02 3.000000e+00 6.433779e-01
1.157677e+02 4.000000e+00 6.371881e-01
1.157677e+02 5.000000e+00 6.287227e-01
1.157677e+02 6.000000e+00 6.013548e-01
1.157677e+02 7.000000e+00 5.262689e-01
1.157677e+02 8.000000e+00 4.022896e-01
1.157677e+02 9.000000e+00 3.285621e-01
1.157677e+02 1.000000e+01 2.957417e-01
1.157677e+02 1.100000e+01 2.815927e-01
1.157677e+02 1.200000e+01 2.771901e-01
1.157677e+02 1.300000e+01 2.774997e-01
1.157677e+02 1.400000e+01 2.816201e-01
1.157677e+02 1.500000e+01 2.843336e-01
1.157677e+02 1.600000e+01 2.889824e-01
1.157677e+02 1.700000e+01 2.897288e-01
1.157677e+02 1.800000e+01 2.900515e-01
1.157677e+02 1.900000e+01 2.774109e-01
1.157677e+02 2.000000e+01 2.638053e-01
1.187879e+02 0.000000e+00 6.761311e-01
1.187879e+02 1.000000e+00 6.727318e-01
1.187879e+02 2.000000e+00 6.691012e-01
1.187879e+02 3.000000e+00 6.636081e-01
1.187879e+02 4.000000e+00 6.557796e-01
1.187879e+02 5.000000e+00 6.451638e-01
1.187879e+02 6.000000e+00 6.128178e-01
1.187879e+02 7.000000e+00 5.317058e-01
1.187879e+02 8.000000e+00 4.034591e-01
1.187879e+02 9.000000e+00 3.284860e-01
1.187879e+02 1.000000e+01 2.952628e-01
1.187879e+02 1.100000e+01 2.809034e-01
1.187879e+02 1.200000e+01 2.763372e-01
1.187879e+02 1.300000e+01 2.764834e-01
1.187879e+02 1.400000e+01 2.804131e-01
1.187879e+02 1.500000e+01 2.828735e-01
1.187879e+02 1.600000e+01 2.871801e-01
1.187879e+02 1.700000e+01 2.874772e-01
1.187879e+02 1.800000e+01 2.871741e-01
1.187879e+02 1.900000e+01 2.739316e-01
1.187879e+02 2.000000e+01 2.600710e-01
1.218081e+02 0.000000e+00 7.002678e-01
1.218081e+02 1.000000e+00 6.957485e-01
1.218081e+02 2.000000e+00 6.908617e-01
1.218081e+02 3.000000e+00 6.836920e-01
1.218081e+02 4.000000e+00 6.741782e-01
1.218081e+02 5.000000e+00 6.613654e-01
1.218081e+02 6.000000e+00 6.239402e-01
1.218081e+02 7.000000e+00 5.368128e-01
1.218081e+02 8.000000e+00 4.044081e-01
1.218081e+02 9.000000e+00 3.282528e-01
1.218081e+02 1.000000e+01 2.946516e-01
1.218081e+02 1.100000e+01 2.800912e-01
1.218081e+02 1.200000e+01 2.753636e-01
1.218081e+02 1.300000e+01 2.753458e-01
1.218081e+02 1.400000e+01 2.790819e-01
1.218081e+02 1.500000e+01 2.812898e-01
1.218081e+02 1.600000e+01 2.852554e-01
1.218081e+02 1.700000e+01 2.851136e-01
1.218081e+02 1.800000e+01 2.842078e-01
1.218081e+02 1.900000e+01 2.704123e-01
1.218081e+02 2.000000e+01 2.563332e-01
1.248283e+02 0.000000e+00 7.244320e-01
1.248283e+02 1.000000e+00 7.187157e-01
1.248283e+02 2.000000e+00 7.124985e-01
1.248283e+02 3.000000e+00 7.035930e-01
1.248283e+02 4.000000e+00 6.923518e-01
1.248283e+02 5.000000e+00 6.773013e-01
1.248283e+02 6.000000e+00 6.347088e-01
1.248283e+02 7.000000e+00 5.415904e-01
1.248283e+02 8.000000e+00 4.051423e-01
1.248283e+02 9.000000e+00 3.278684e-01
1.248283e+02 1.000000e+01 2.939139e-01
1.248283e+02 1.100000e+01 2.791620e-01
1.248283e+02 1.200000e+01 2.742755e-01
1.248283e+02 1.300000e+01 2.740936e-01
1.248283e+02 1.400000e+01 2.776334e-01
1.248283e+02 1.500000e+01 2.795903e-01
1.248283e+02 1.600000e+01 2.832171e-01
1.248283e+02 1.700000e+01 2.826480e-01
1.248283e+02 1.800000e+01 2.811632e-01
1.248283e+02 1.900000e+01 2.668619e-01
1.248283e+02 2.000000e+01 2.525980e-01
1.278485e+02 0.000000e+00 7.485820e-01
1.278485e+02 1.000000e+00 7.415923e-01
1.278485e+02 2.000000e+00 7.339720e-01
1.278485e+02 3.000000e+00 7.232753e-01
1.278485e+02 4.000000e+00 7.102688e-01
1.278485e+02 5.000000e+00 6.929461e-01
1.278485e+02 6.000000e+00 6.451111e-01
1.278485e+02 7.000000e+00 5.460398e-01
1.278485e+02 8.000000e+00 4.056680e-01
1.278485e+02 9.000000e+00 3.273389e-01
1.278485e+02 1.000000e+01 2.930554e-01
1.278485e+02 1.100000e+01 2.781215e-01
1.278485e+02 1.200000e+01 2.730788e-01
1.278485e+02 1.300000e+01 2.727330e-01
1.278485e+02 1.400000e+01 2.760747e-01
1.278485e+02 1.500000e+01 2.777825e-01
1.278485e+02 1.600000e+01 2.810738e-01
1.278485e+02 1.700000e+01 2.800896e-01
1.278485e+02 1.800000e+01 2.780501e-01
1.278485e+02 1.900000e+01 2.632883e-01
1.278485e+02 2.000000e+01 2.488705e-01
1.308687e+02 0.000000e+00 7.726763e-01
1.308687e+02 1.000000e+00 7.643378e-01
1.308687e+02 2.000000e+00 7.552432e-01
1.308687e+02 3.000000e+00 7.427040e-01
1.308687e+02 4.000000e+00 7.278992e-01
1.308687e+02 5.000000e+00 7.082757e-01
1.308687e+02 6.000000e+00 6.551364e-01
1.308687e+02 7.000000e+00 5.501629e-01
1.308687e+02 8.000000e+00 4.059915e-01
1.308687e+02 9.000000e+00 3.266703e-01
1.308687e+02 1.000000e+01 2.920819e-01
1.308687e+02 1.100000e+01 2.769753e-01
1.308687e+02 1.200000e+01 2.717793e-01
1.308687e+02 1.300000e+01 2.712702e-01
1.308687e+02 1.400000e+01 2.744125e-01
1.308687e+02 1.500000e+01 2.758738e-01
1.308687e+02 1.600000e+01 2.788334e-01
1.308687e+02 1.700000e+01 2.774473e-01
1.308687e+02 1.800000e+01 2.748778e-01
1.308687e+02 1.900000e+01 2.596986e-01
1.308687e+02 2.000000e+01 2.451556e-01
1.338889e+02 0.000000e+00 7.966739e-01
1.338889e+02 1.000000e+00 7.869120e-01
1.338889e+02 2.000000e+00 7.762740e-01
1.338889e+02 3.000000e+00 7.618453e-01
1.338889e+02 4.000000e+00 7.452137e-01
1.338889e+02 5.000000e+00 7.232675e-01
1.338889e+02 6.000000e+00 6.647748e-01
1.338889e+02 7.000000e+00 5.539622e-01
1.338889e+02 8.000000e+00 4.061191e-01
1.338889e+02 9.000000e+00 3.258684e-01
1.338889e+02 1.000000e+01 2.909988e-01
1.338889e+02 1.100000e+01 2.757289e-01
1.338889e+02 1.200000e+01 2.703827e-01
1.338889e+02 1.300000e+01 2.697112e-01
1.338889e+02 1.400000e+01 2.726531e-01
1.338889e+02 1.500000e+01 2.738711e-01
1.338889e+02 1.600000e+01 2.765038e-01
1.338889e+02 1.700000e+01 2.747295e-01
1.338889e+02 1.800000e+01 2.716547e-01
1.338889e+02 1.900000e+01 2.560994e-01
1.338889e+02 2.000000e+01 2.414573e-01
1.369091e+02 0.000000e+00 8.205340e-01
1.369091e+02 1.000000e+00 8.092758e-01
1.369091e+02 2.000000e+00 7.970273e-01
1.369091e+02 3.000000e+00 7.806668e-01
1.369091e+02 4.000000e+00 7.621848e-01
1.369091e+02 5.000000e+00 7.378998e-01
1.369091e+02 6.000000e+00 6.740182e-01
1.369091e+02 7.000000e+00 5.574411e-01
1.369091e+02 8.000000e+00 4.060571e-01
1.369091e+02 9.000000e+00 3.249390e-01
1.369091e+02 1.000000e+01 2.898114e-01
1.369091e+02 1.100000e+01 2.743876e-01
1.369091e+02 1.200000e+01 2.688945e-01
1.369091e+02 1.300000e+01 2.680617e-01
1.369091e+02 1.400000e+01 2.708030e-01
1.369091e+02 1.500000e+01 2.717812e-01
1.369091e+02 1.600000e+01 2.740924e-01
1.369091e+02 1.700000e+01 2.719439e-01
1.369091e+02 1.800000e+01 2.683887e-01
1.369091e+02 1.900000e+01 2.524965e-01
1.369091e+02 2.000000e+01 2.377794e-01
1.399293e+02 0.000000e+00 8.442166e-01
1.399293e+02 1.000000e+00 8.313908e-01
1.399293e+02 2.000000e+00 8.174673e-01
1.399293e+02 3.000000e+00 7.991373e-01
1.399293e+02 4.000000e+00 7.787863e-01
1.399293e+02 5.000000e+00 7.521529e-01
1.399293e+02 6.000000e+00 6.828594e-01
1.399293e+02 7.000000e+00 5.606031e-01
1.399293e+02 8.000000e+00 4.058121e-01
1.399293e+02 9.000000e+00 3.238879e-01
1.399293e+02 1.000000e+01 2.885252e-01
1.399293e+02 1.100000e+01 2.729566e-01
1.399293e+02 1.200000e+01 2.673200e-01
1.399293e+02 1.300000e+01 2.663275e-01
1.399293e+02 1.400000e+01 2.688682e-01
1.399293e+02 1.500000e+01 2.696105e-01
1.399293e+02 1.600000e+01 2.716062e-01
1.399293e+02 1.700000e+01 2.690981e-01
1.399293e+02 1.800000e+01 2.650870e-01
1.399293e+02 1.900000e+01 2.488953e-01
1.399293e+02 2.000000e+01 2.341251e-01
1.429495e+02 0.000000e+00 8.676826e-01
1.429495e+02 1.000000e+00 8.532197e-01
1.429495e+02 2.000000e+00 8.375597e-01
1.429495e+02 3.000000e+00 8.172273e-01
1.429495e+02 4.000000e+00 7.949934e-01
1.429495e+02 5.000000e+00 7.660082e-01
1.429495e+02 6.000000e+00 6.912925e-01
1.429495e+02 7.000000e+00 5.634527e-01
1.429495e+02 8.000000e+00 4.053905e-01
1.429495e+02 9.000000e+00 3.227207e-01
1.429495e+02 1.000000e+01 2.871453e-01
1.429495e+02 1.100000e+01 2.714411e-01
1.429495e+02 1.200000e+01 2.656644e-01
1.429495e+02 1.300000e+01 2.645138e-01
1.429495e+02 1.400000e+01 2.668545e-01
1.429495e+02 1.500000e+01 2.673652e-01
1.429495e+02 1.600000e+01 2.690519e-01
1.429495e+02 1.700000e+01 2.661989e-01
1.429495e+02 1.800000e+01 2.617563e-01
1.429495e+02 1.900000e+01 2.453005e-01
1.429495e+02 2.000000e+01 2.304974e-01
1.459697e+02 0.000000e+00 8.908935e-01
1.459697e+02 1.000000e+00 8.747264e-01
1.459697e+02 2.000000e+00 8.572715e-01
1.459697e+02 3.000000e+00 8.349089e-01
1.459697e+02 4.000000e+00 8.107833e-01
1.459697e+02 5.000000e+00 7.794486e-01
1.459697e+02 6.000000e+00 6.993129e-01
1.459697e+02 7.000000e+00 5.659945e-01
1.459697e+02 8.000000e+00 4.047988e-01
1.459697e+02 9.000000e+00 3.214430e-01
1.459697e+02 1.000000e+01 2.856768e-01
1.459697e+02 1.100000e+01 2.698459e-01
1.459697e+02 1.200000e+01 2.639328e-01
1.459697e+02 1.300000e+01 2.626260e-01
1.459697e+02 1.400000e+01 2.647676e-01
1.459697e+02 1.500000e+01 2.650514e-01
1.459697e+02 1.600000e+01 2.664359e-01
1.459697e+02 1.700000e+01 2.632531e-01
1.459697e+02 1.800000e+01 2.584030e-01
1.459697e+02 1.900000e+01 2.417163e-01
1.459697e+02 2.000000e+01 2.268987e-01
1.489899e+02 0.000000e+00 9.138122e-01
1.489899e+02 1.000000e+00 8.958763e-01
1.489899e+02 2.000000e+00 8.765716e-01
1.489899e+02 3.000000e+00 8.521560e-01
1.489899e+02 4.000000e+00 8.261347e-01
1.489899e+02 5.000000e+00 7.924589e-01
1.489899e+02 6.000000e+00 7.069171e-01
1.489899e+02 7.000000e+00 5.682339e-01
1.489899e+02 8.000000e+00 4.040434e-01
1.489899e+02 9.000000e+00 3.200602e-01
1.489899e+02 1.000000e+01 2.841246e-01
1.489899e+02 1.100000e+01 2.681759e-01
1.489899e+02 1.200000e+01 2.621300e-01
1.489899e+02 1.300000e+01 2.606692e-01
1.489899e+02 1.400000e+01 2.626129e-01
1.489899e+02 1.500000e+01 2.626747e-01
1.489899e+02 1.600000e+01 2.637644e-01
1.489899e+02 1.700000e+01 2.602667e-01
1.489899e+02 1.800000e+01 2.550328e-01
1.489899e+02 1.900000e+01 2.381467e-01
1.489899e+02 2.000000e+01 2.233314e-01
1.520101e+02 0.000000e+00 9.364028e-01
1.520101e+02 1.000000e+00 9.166363e-01
1.520101e+02 2.000000e+00 8.954306e-01
1.520101e+02 3.000000e+00 8.689443e-01
1.520101e+02 4.000000e+00 8.410280e-01
1.520101e+02 5.000000e+00 8.050251e-01
1.520101e+02 6.000000e+00 7.141030e-01
1.520101e+02 7.000000e+00 5.701765e-01
1.520101e+02 8.000000e+00 4.031308e-01
1.520101e+02 9.000000e+00 3.185777e-01
1.520101e+02 1.000000e+01 2.824935e-01
1.520101e+02 1.100000e+01 2.664357e-01
1.520101e+02 1.200000e+01 2.602609e-01
1.520101e+02 1.300000e+01 2.586483e-01
1.520101e+02 1.400000e+01 2.603955e-01
1.520101e+02 1.500000e+01 2.602406e-01
1.520101e+02 1.600000e+01 2.610431e-01
1.520101e+02 1.700000e+01 2.572455e-01
1.520101e+02 1.800000e+01 2.516509e-01
1.520101e+02 1.900000e+01 2.345952e-01
1.520101e+02 2.000000e+01 2.197973e-01
1.550303e+02 0.000000e+00 9.586307e-01
1.550303e+02 1.000000e+00 9.369750e-01
1.550303e+02 2.000000e+00 9.138210e-01
1.550303e+02 3.000000e+00 8.852515e-01
1.550303e+02 4.000000e+00 8.554456e-01
1.550303e+02 5.000000e+00 8.171350e-01
1.550303e+02 6.000000e+00 7.208694e-01
1.550303e+02 7.000000e+00 5.718283e-01
1.550303e+02 8.000000e+00 4.020674e-01
1.550303e+02 9.000000e+00 3.170007e-01
1.550303e+02 1.000000e+01 2.807882e-01
1.550303e+02 1.100000e+01 2.646298e-01
1.550303e+02 1.200000e+01 2.583299e-01
1.550303e+02 1.300000e+01 2.565680e-01
1.550303e+02 1.400000e+01 2.581207e-01
1.550303e+02 1.500000e+01 2.577543e-01
1.550303e+02 1.600000e+01 2.582774e-01
1.550303e+02 1.700000e+01 2.541951e-01
1.550303e+02 1.800000e+01 2.482623e-01
1.550303e+02 1.900000e+01 2.310647e-01
1.550303e+02 2.000000e+01 2.162982e-01
1.580505e+02 0.000000e+00 9.804628e-01
1.580505e+02 1.000000e+00 9.568627e-01
1.580505e+02 2.000000e+00 9.317172e-01
1.580505e+02 3.000000e+00 9.010571e-01
1.580505e+02 4.000000e+00 8.693716e-01
1.580505e+02 5.000000e+00 8.287780e-01
1.580505e+02 6.000000e+00 7.272162e-01
1.580505e+02 7.000000e+00 5.731958e-01
1.580505e+02 8.000000e+00 4.008596e-01
1.580505e+02 9.000000e+00 3.153344e-01
1.580505e+02 1.000000e+01 2.790132e-01
1.580505e+02 1.100000e+01 2.627626e-01
1.580505e+02 1.200000e+01 2.563415e-01
1.580505e+02 1.300000e+01 2.544329e-01
1.580505e+02 1.400000e+01 2.557931e-01
1.580505e+02 1.500000e+01 2.552208e-01
1.580505e+02 1.600000e+01 2.554727e-01
1.580505e+02 1.700000e+01 2.511205e-01
1.580505e+02 1.800000e+01 2.448714e-01
1.580505e+02 1.900000e+01 2.275582e-01
1.580505e+02 2.000000e+01 2.128356e-01
1.610707e+02 0.000000e+00 1.001868e+00
1.610707e+02 1.000000e+00 9.762717e-01
1.610707e+02 2.000000e+00 9.490960e-01
1.610707e+02 3.000000e+00 9.163428e-01
1.610707e+02 4.000000e+00 8.827920e-01
1.610707e+02 5.000000e+00 8.399451e-01
1.610707e+02 6.000000e+00 7.331444e-01
1.610707e+02 7.000000e+00 5.742856e-01
1.610707e+02 8.000000e+00 3.995137e-01
1.610707e+02 9.000000e+00 3.135837e-01
1.610707e+02 1.000000e+01 2.771731e-01
1.610707e+02 1.100000e+01 2.608384e-01
1.610707e+02 1.200000e+01 2.542999e-01
1.610707e+02 1.300000e+01 2.522474e-01
1.610707e+02 1.400000e+01 2.534174e-01
1.610707e+02 1.500000e+01 2.526449e-01
1.610707e+02 1.600000e+01 2.526338e-01
1.610707e+02 1.700000e+01 2.480265e-01
1.610707e+02 1.800000e+01 2.414824e-01
1.610707e+02 1.900000e+01 2.240780e-01
1.610707e+02 2.000000e+01 2.094108e-01
1.640909e+02 0.000000e+00 1.022816e+00
1.640909e+02 1.000000e+00 9.951760e-01
1.640909e+02 2.000000e+00 9.659360e-01
1.640909e+02 3.000000e+00 9.310922e-01
1.640909e+02 4.000000e+00 8.956948e-01
1.640909e+02 5.000000e+00 8.506286e-01
1.640909e+02 6.000000e+00 7.386559e-01
1.640909e+02 7.000000e+00 5.751047e-01
1.640909e+02 8.000000e+00 3.980360e-01
1.640909e+02 9.000000e+00 3.117535e-01
1.640909e+02 1.000000e+01 2.752720e-01
1.640909e+02 1.100000e+01 2.588612e-01
1.640909e+02 1.200000e+01 2.522094e-01
1.640909e+02 1.300000e+01 2.500158e-01
1.640909e+02 1.400000e+01 2.509980e-01
1.640909e+02 1.500000e+01 2.500312e-01
1.640909e+02 1.600000e+01 2.497654e-01
1.640909e+02 1.700000e+01 2.449175e-01
1.640909e+02 1.800000e+01 2.380991e-01
1.640909e+02 1.900000e+01 2.206264e-01
1.640909e+02 2.000000e+01 2.060247e-01
1.671111e+02 0.000000e+00 1.043280e+00
1.671111e+02 1.000000e+00 1.013552e+00
1.671111e+02 2.000000e+00 9.822182e-01
1.671111e+02 3.000000e+00 9.452912e-01
1.671111e+02 4.000000e+00 9.080696e-01
1.671111e+02 5.000000e+00 8.608227e-01
